date,t2m,sp,rh,wind_speed,pwv,tp
2020/9/23 18:45,291.7,1012.72,80.52,1.39,26.63,1.00E-05
2020/9/23 19:00,291.66,1012.7,81.27,1.36,25.81,1.00E-05
2020/9/23 19:15,291.54,1012.62,81.95,1.45,25.33,1.00E-05
2020/9/23 19:30,291.41,1012.55,82.64,1.54,24.38,1.00E-05
2020/9/23 19:45,291.29,1012.47,83.33,1.63,23.18,1.00E-05
2020/9/23 20:00,291.17,1012.4,84.01,1.72,22.28,1.00E-05
2020/9/23 20:15,291.23,1012.46,84.31,1.76,21.43,1.00E-05
2020/9/23 20:30,291.29,1012.52,84.6,1.81,20.92,1.00E-05
2020/9/23 20:45,291.35,1012.58,84.89,1.85,20.94,1.00E-05
2020/9/23 21:00,291.41,1012.65,85.18,1.9,20.92,1.00E-05
2020/9/23 21:15,291.58,1012.8,86.74,1.77,20.62,1.00E-05
2020/9/23 21:30,291.75,1012.96,88.31,1.64,20.26,1.00E-05
2020/9/23 21:45,291.92,1013.12,89.87,1.51,20.18,1.00E-05
2020/9/23 22:00,292.09,1013.28,91.44,1.39,20.19,1.00E-05
2020/9/23 22:15,292.22,1013.28,91.81,1.42,20.7,1.00E-05
2020/9/23 22:30,292.35,1013.27,92.18,1.44,21.14,1.00E-05
2020/9/23 22:45,292.49,1013.27,92.55,1.47,21.3,1.00E-05
2020/9/23 23:00,292.62,1013.27,92.93,1.5,21.49,1.00E-05
2020/9/23 23:15,292.4,1013.46,93.47,1.43,21.59,1.00E-05
2020/9/23 23:30,292.18,1013.65,94.02,1.36,21.54,1.00E-05
2020/9/23 23:45,291.96,1013.84,94.57,1.29,21.92,1.00E-05
2020/9/24 0:00,291.74,1014.03,95.12,1.22,22.18,1.00E-05
2020/9/24 0:15,291.68,1014.07,95.35,1.19,22.44,1.00E-05
2020/9/24 0:30,291.63,1014.11,95.57,1.15,23.07,1.00E-05
2020/9/24 0:45,291.57,1014.16,95.8,1.11,23.4,1.00E-05
2020/9/24 1:00,291.51,1014.2,96.02,1.08,23.41,1.00E-05
2020/9/24 1:15,292.75,1014.13,94.19,0.97,23.04,1.00E-05
2020/9/24 1:30,293.99,1014.06,92.36,0.86,22.71,1.00E-05
2020/9/24 1:45,295.22,1013.98,90.53,0.76,22.49,1.00E-05
2020/9/24 2:00,296.46,1013.91,88.7,0.65,22.71,1.00E-05
2020/9/24 2:15,296.55,1013.87,86.12,0.61,22.52,1.00E-05
2020/9/24 2:30,296.64,1013.84,83.55,0.57,22.49,1.00E-05
2020/9/24 2:45,296.74,1013.8,80.98,0.52,22.38,1.00E-05
2020/9/24 3:00,296.83,1013.76,78.41,0.48,22.53,1.00E-05
2020/9/24 3:15,296.89,1013.58,76.42,0.43,22.2,1.00E-05
2020/9/24 3:30,296.95,1013.4,74.43,0.37,21.85,1.00E-05
2020/9/24 3:45,297.01,1013.22,72.44,0.32,21.88,1.00E-05
2020/9/24 4:00,297.07,1013.04,70.45,0.27,22.59,1.00E-05
2020/9/24 4:15,297.61,1012.85,69.07,0.24,22.75,1.00E-05
2020/9/24 4:30,298.15,1012.66,67.69,0.21,22.81,1.00E-05
2020/9/24 4:45,298.68,1012.48,66.31,0.19,22.75,1.00E-05
2020/9/24 5:00,299.22,1012.29,64.93,0.16,22.95,1.00E-05
2020/9/24 5:15,299.3,1012.12,63.9,0.21,22.82,1.00E-05
2020/9/24 5:30,299.38,1011.95,62.86,0.25,22.61,1.00E-05
2020/9/24 5:45,299.46,1011.78,61.83,0.3,22.34,1.00E-05
2020/9/24 6:00,299.54,1011.61,60.79,0.35,23.25,1.00E-05
2020/9/24 6:15,299.59,1011.43,59.89,0.33,24.16,1.00E-05
2020/9/24 6:30,299.63,1011.25,58.99,0.3,25.29,1.00E-05
2020/9/24 6:45,299.67,1011.07,58.1,0.28,26.51,1.00E-05
2020/9/24 7:00,299.72,1010.89,57.2,0.26,27.19,1.00E-05
2020/9/24 7:15,299.61,1010.83,56.88,0.26,27.03,1.00E-05
2020/9/24 7:30,299.51,1010.76,56.56,0.25,26.82,1.00E-05
2020/9/24 7:45,299.41,1010.7,56.24,0.24,26.72,1.00E-05
2020/9/24 8:00,299.31,1010.63,55.92,0.24,26.45,1.00E-05
2020/9/24 8:15,299.35,1010.64,56.02,0.27,26.28,1.00E-05
2020/9/24 8:30,299.39,1010.65,56.12,0.3,26.45,1.00E-05
2020/9/24 8:45,299.42,1010.66,56.23,0.33,26.42,1.00E-05
2020/9/24 9:00,299.46,1010.67,56.33,0.36,26.14,1.00E-05
2020/9/24 9:15,298.31,1010.77,57.1,0.64,25.95,1.00E-05
2020/9/24 9:30,297.15,1010.87,57.87,0.92,25.79,1.00E-05
2020/9/24 9:45,295.99,1010.96,58.64,1.2,25.75,1.00E-05
2020/9/24 10:00,294.84,1011.06,59.41,1.48,25.56,1.00E-05
2020/9/24 10:15,294.71,1011.07,59.52,1.58,25.83,1.00E-05
2020/9/24 10:30,294.59,1011.09,59.63,1.67,26.01,1.00E-05
2020/9/24 10:45,294.47,1011.1,59.74,1.77,25.26,1.00E-05
2020/9/24 11:00,294.34,1011.11,59.85,1.86,24.79,1.00E-05
2020/9/24 11:15,294.41,1011.18,59.97,1.86,24.69,1.00E-05
2020/9/24 11:30,294.49,1011.25,60.1,1.86,24.47,1.00E-05
2020/9/24 11:45,294.56,1011.31,60.23,1.86,24.49,1.00E-05
2020/9/24 12:00,294.63,1011.38,60.36,1.86,24.35,1.00E-05
2020/9/24 12:15,294.97,1011.43,60.41,1.74,24.27,1.00E-05
2020/9/24 12:30,295.3,1011.47,60.47,1.63,23.84,1.00E-05
2020/9/24 12:45,295.63,1011.52,60.52,1.51,23.53,1.00E-05
2020/9/24 13:00,295.97,1011.57,60.58,1.39,23.54,1.00E-05
2020/9/24 13:15,296.08,1011.5,60.65,1.19,23.72,1.00E-05
2020/9/24 13:30,296.2,1011.43,60.72,0.98,23.81,1.00E-05
2020/9/24 13:45,296.31,1011.36,60.8,0.77,24,1.00E-05
2020/9/24 14:00,296.43,1011.29,60.87,0.57,24.57,1.00E-05
2020/9/24 14:15,296.1,1011.25,61.01,0.54,24.81,1.00E-05
2020/9/24 14:30,295.77,1011.21,61.14,0.51,25.11,1.00E-05
2020/9/24 14:45,295.44,1011.17,61.28,0.48,25.1,1.00E-05
2020/9/24 15:00,295.11,1011.12,61.42,0.45,25.06,1.00E-05
2020/9/24 15:15,295.1,1011.11,61.61,0.47,25.14,1.00E-05
2020/9/24 15:30,295.09,1011.11,61.8,0.5,25.23,1.00E-05
2020/9/24 15:45,295.08,1011.1,61.98,0.52,25.2,1.00E-05
2020/9/24 16:00,295.07,1011.09,62.17,0.55,25.37,1.00E-05
2020/9/24 16:15,294.91,1010.97,62.53,0.58,25.55,1.00E-05
2020/9/24 16:30,294.75,1010.85,62.9,0.61,25.8,1.00E-05
2020/9/24 16:45,294.59,1010.74,63.26,0.65,25.88,1.00E-05
2020/9/24 17:00,294.44,1010.62,63.63,0.68,26.76,1.00E-05
2020/9/24 17:15,294.36,1010.64,64.13,0.69,27.64,1.00E-05
2020/9/24 17:30,294.28,1010.65,64.63,0.69,27.94,1.00E-05
2020/9/24 17:45,294.21,1010.67,65.13,0.7,27.91,1.00E-05
2020/9/24 18:00,294.13,1010.68,65.64,0.7,27.7,1.00E-05
2020/9/24 18:15,294.12,1010.7,66.21,0.76,27.45,1.00E-05
2020/9/24 18:30,294.1,1010.72,66.78,0.82,27.31,1.00E-05
2020/9/24 18:45,294.08,1010.74,67.35,0.88,27.45,1.00E-05
2020/9/24 19:00,294.06,1010.76,67.92,0.93,27.82,1.00E-05
2020/9/24 19:15,294.05,1010.73,68.51,0.9,28.53,1.00E-05
2020/9/24 19:30,294.04,1010.71,69.09,0.86,28.79,1.00E-05
2020/9/24 19:45,294.02,1010.68,69.68,0.82,29.23,1.00E-05
2020/9/24 20:00,294.01,1010.66,70.26,0.78,29.87,1.00E-05
2020/9/24 20:15,293.75,1010.75,70.76,0.81,30.09,1.00E-05
2020/9/24 20:30,293.49,1010.85,71.25,0.83,30.31,1.00E-05
2020/9/24 20:45,293.24,1010.94,71.75,0.85,30.97,1.00E-05
2020/9/24 21:00,292.98,1011.03,72.25,0.87,31.59,1.00E-05
2020/9/24 21:15,293.22,1011.19,74.11,0.99,32.23,0.01
2020/9/24 21:30,293.46,1011.35,75.97,1.1,32.63,0.02
2020/9/24 21:45,293.69,1011.51,77.83,1.22,33.23,0.03
2020/9/24 22:00,293.93,1011.67,79.69,1.33,33.28,0.04
2020/9/24 22:15,293.88,1011.56,80.3,1.19,33.44,0.03
2020/9/24 22:30,293.83,1011.44,80.9,1.05,33.82,0.02
2020/9/24 22:45,293.78,1011.32,81.5,0.91,34.16,0.01
2020/9/24 23:00,293.73,1011.2,82.1,0.76,34.14,1.00E-05
2020/9/24 23:15,293.53,1011.5,82.15,0.6,33.95,1.00E-05
2020/9/24 23:30,293.33,1011.8,82.19,0.44,33.91,1.00E-05
2020/9/24 23:45,293.13,1012.1,82.23,0.28,34.49,1.00E-05
2020/9/25 0:00,292.93,1012.4,82.28,0.12,34.92,1.00E-05
2020/9/25 0:15,292.94,1012.58,83.7,0.22,34.95,1.00E-05
2020/9/25 0:30,292.96,1012.76,85.12,0.32,35.4,1.00E-05
2020/9/25 0:45,292.97,1012.94,86.54,0.42,35.38,1.00E-05
2020/9/25 1:00,292.99,1013.12,87.96,0.52,34.84,1.00E-05
2020/9/25 1:15,293.75,1013,87.5,0.58,34.76,1.00E-05
2020/9/25 1:30,294.51,1012.88,87.04,0.65,34.63,1.00E-05
2020/9/25 1:45,295.27,1012.76,86.58,0.72,34.44,1.00E-05
2020/9/25 2:00,296.04,1012.64,86.12,0.78,34.56,1.00E-05
2020/9/25 2:15,296.17,1012.59,85.33,0.75,34.28,1.00E-05
2020/9/25 2:30,296.3,1012.53,84.54,0.72,34.13,1.00E-05
2020/9/25 2:45,296.43,1012.48,83.75,0.69,33.64,1.00E-05
2020/9/25 3:00,296.56,1012.43,82.96,0.65,33.42,1.00E-05
2020/9/25 3:15,296.56,1012.3,81.96,0.66,33.42,1.00E-05
2020/9/25 3:30,296.56,1012.17,80.95,0.66,33.64,1.00E-05
2020/9/25 3:45,296.55,1012.04,79.95,0.66,33.66,1.00E-05
2020/9/25 4:00,296.55,1011.92,78.94,0.66,33.96,1.00E-05
2020/9/25 4:15,296.74,1011.68,77.98,0.65,34.31,1.00E-05
2020/9/25 4:30,296.93,1011.45,77.03,0.63,34.94,1.00E-05
2020/9/25 4:45,297.12,1011.22,76.07,0.62,35.66,1.00E-05
2020/9/25 5:00,297.31,1010.98,75.11,0.6,36.53,1.00E-05
2020/9/25 5:15,297.34,1010.85,74.79,0.56,36.37,1.00E-05
2020/9/25 5:30,297.37,1010.71,74.47,0.51,35.83,1.00E-05
2020/9/25 5:45,297.39,1010.57,74.15,0.46,35.78,1.00E-05
2020/9/25 6:00,297.42,1010.43,73.83,0.41,36.76,1.00E-05
2020/9/25 6:15,297.43,1010.38,73.53,0.45,37.79,1.00E-05
2020/9/25 6:30,297.45,1010.33,73.23,0.5,38.57,1.00E-05
2020/9/25 6:45,297.46,1010.28,72.93,0.54,39.06,1.00E-05
2020/9/25 7:00,297.47,1010.23,72.63,0.58,39.02,1.00E-05
2020/9/25 7:15,297.42,1010.21,72.61,0.57,39.12,1.00E-05
2020/9/25 7:30,297.37,1010.19,72.58,0.55,39.12,0.01
2020/9/25 7:45,297.31,1010.18,72.56,0.54,39.04,0.01
2020/9/25 8:00,297.26,1010.16,72.53,0.52,39.04,0.01
2020/9/25 8:15,297.33,1010.22,72.82,0.53,39.11,0.01
2020/9/25 8:30,297.41,1010.27,73.11,0.55,39.2,0.01
2020/9/25 8:45,297.48,1010.33,73.4,0.56,39.32,0.01
2020/9/25 9:00,297.55,1010.38,73.69,0.57,39.43,0.01
2020/9/25 9:15,296.95,1010.53,74.49,0.68,39.75,0.02
2020/9/25 9:30,296.34,1010.68,75.28,0.79,39.86,0.02
2020/9/25 9:45,295.73,1010.83,76.08,0.9,39.76,0.03
2020/9/25 10:00,295.12,1010.99,76.88,1.01,39.56,0.03
2020/9/25 10:15,295.06,1011.11,77.16,1.07,39.73,0.06
2020/9/25 10:30,295,1011.24,77.45,1.13,39.36,0.09
2020/9/25 10:45,294.94,1011.37,77.73,1.19,38.53,0.11
2020/9/25 11:00,294.88,1011.5,78.01,1.25,37.84,0.14
2020/9/25 11:15,294.86,1011.59,78.29,1.26,37.92,0.18
2020/9/25 11:30,294.85,1011.68,78.57,1.26,38.32,0.23
2020/9/25 11:45,294.84,1011.77,78.84,1.27,38.5,0.27
2020/9/25 12:00,294.82,1011.85,79.12,1.27,38.57,0.31
2020/9/25 12:15,294.88,1011.93,79.27,1.26,38.61,0.39
2020/9/25 12:30,294.95,1012.01,79.43,1.25,38.41,0.46
2020/9/25 12:45,295.01,1012.08,79.58,1.24,38.06,0.54
2020/9/25 13:00,295.07,1012.16,79.73,1.23,37.93,0.61
2020/9/25 13:15,294.99,1012.21,79.92,1.25,38.13,0.61
2020/9/25 13:30,294.9,1012.27,80.1,1.27,38.26,0.61
2020/9/25 13:45,294.82,1012.32,80.28,1.29,38.37,0.6
2020/9/25 14:00,294.73,1012.37,80.47,1.31,38.38,0.6
2020/9/25 14:15,294.6,1012.37,80.73,1.39,38.81,0.56
2020/9/25 14:30,294.47,1012.37,80.99,1.46,39.21,0.52
2020/9/25 14:45,294.34,1012.37,81.25,1.53,39.76,0.48
2020/9/25 15:00,294.2,1012.37,81.51,1.6,39.84,0.44
2020/9/25 15:15,294.22,1012.42,82.33,1.71,39.85,0.41
2020/9/25 15:30,294.24,1012.46,83.15,1.81,39.79,0.39
2020/9/25 15:45,294.26,1012.5,83.97,1.92,39.76,0.36
2020/9/25 16:00,294.28,1012.54,84.79,2.03,40.33,0.33
2020/9/25 16:15,294.16,1012.44,85.74,2.06,40.71,0.36
2020/9/25 16:30,294.04,1012.34,86.68,2.09,40.64,0.39
2020/9/25 16:45,293.92,1012.24,87.63,2.12,40.76,0.42
2020/9/25 17:00,293.79,1012.14,88.58,2.15,41.06,0.45
2020/9/25 17:15,293.78,1012.08,88.99,2.16,41.06,0.47
2020/9/25 17:30,293.78,1012.03,89.39,2.18,41.04,0.49
2020/9/25 17:45,293.77,1011.97,89.8,2.19,40.39,0.5
2020/9/25 18:00,293.76,1011.92,90.2,2.2,40.29,0.52
2020/9/25 18:15,293.72,1011.85,90.31,2.14,40.08,0.48
2020/9/25 18:30,293.68,1011.79,90.41,2.09,39.89,0.45
2020/9/25 18:45,293.64,1011.72,90.52,2.03,39.48,0.41
2020/9/25 19:00,293.6,1011.65,90.62,1.98,39.1,0.37
2020/9/25 19:15,293.5,1011.5,90.88,1.93,38.62,0.32
2020/9/25 19:30,293.39,1011.36,91.13,1.87,37.68,0.28
2020/9/25 19:45,293.29,1011.21,91.38,1.82,37.46,0.23
2020/9/25 20:00,293.19,1011.06,91.64,1.77,37.35,0.18
2020/9/25 20:15,293.19,1011.12,91.74,1.86,37.16,0.14
2020/9/25 20:30,293.18,1011.18,91.84,1.96,36.81,0.11
2020/9/25 20:45,293.18,1011.25,91.94,2.05,36.67,0.07
2020/9/25 21:00,293.18,1011.31,92.04,2.15,36.62,0.03
2020/9/25 21:15,293.38,1011.51,93.08,2.2,36.62,0.02
2020/9/25 21:30,293.58,1011.71,94.12,2.25,36.62,0.02
2020/9/25 21:45,293.78,1011.9,95.16,2.31,36.89,0.01
2020/9/25 22:00,293.97,1012.1,96.2,2.36,36.87,1.00E-05
2020/9/25 22:15,293.92,1012.06,96.01,2.23,36.73,1.00E-05
2020/9/25 22:30,293.86,1012.03,95.83,2.1,36.87,1.00E-05
2020/9/25 22:45,293.8,1011.99,95.65,1.97,36.97,1.00E-05
2020/9/25 23:00,293.74,1011.95,95.46,1.83,36.75,1.00E-05
2020/9/25 23:15,293.73,1012.03,95.63,1.72,36.38,1.00E-05
2020/9/25 23:30,293.71,1012.1,95.81,1.6,36.09,1.00E-05
2020/9/25 23:45,293.7,1012.18,95.98,1.49,36.16,1.00E-05
2020/9/26 0:00,293.68,1012.25,96.15,1.37,36.68,1.00E-05
2020/9/26 0:15,293.71,1012.39,95.63,1.36,36.98,1.00E-05
2020/9/26 0:30,293.74,1012.54,95.11,1.34,37.27,1.00E-05
2020/9/26 0:45,293.77,1012.68,94.59,1.32,37.65,1.00E-05
2020/9/26 1:00,293.8,1012.82,94.07,1.31,37.33,1.00E-05
2020/9/26 1:15,294.52,1012.92,92.72,1.27,36.71,1.00E-05
2020/9/26 1:30,295.24,1013.02,91.37,1.23,36.29,1.00E-05
2020/9/26 1:45,295.96,1013.12,90.03,1.2,36.01,1.00E-05
2020/9/26 2:00,296.68,1013.23,88.68,1.16,35.88,1.00E-05
2020/9/26 2:15,296.65,1013.24,86.8,1.17,35.45,1.00E-05
2020/9/26 2:30,296.63,1013.25,84.92,1.17,34.87,1.00E-05
2020/9/26 2:45,296.6,1013.26,83.04,1.17,34.05,1.00E-05
2020/9/26 3:00,296.57,1013.27,81.16,1.18,33.63,1.00E-05
2020/9/26 3:15,296.75,1013.07,79.47,1.25,33.11,1.00E-05
2020/9/26 3:30,296.93,1012.88,77.77,1.33,32.62,1.00E-05
2020/9/26 3:45,297.11,1012.69,76.08,1.41,32.38,1.00E-05
2020/9/26 4:00,297.29,1012.49,74.39,1.49,32.53,1.00E-05
2020/9/26 4:15,297.69,1012.37,72.88,1.51,32.85,0.02
2020/9/26 4:30,298.08,1012.25,71.36,1.53,33.52,0.04
2020/9/26 4:45,298.48,1012.13,69.85,1.55,33.86,0.05
2020/9/26 5:00,298.88,1012.01,68.33,1.57,34.46,0.07
2020/9/26 5:15,298.93,1011.9,67.79,1.63,34.46,0.06
2020/9/26 5:30,298.97,1011.79,67.25,1.69,34.38,0.04
2020/9/26 5:45,299.02,1011.68,66.71,1.75,34.52,0.03
2020/9/26 6:00,299.06,1011.57,66.17,1.81,34.99,0.01
2020/9/26 6:15,299.06,1011.5,65.91,1.8,35.78,0.01
2020/9/26 6:30,299.06,1011.42,65.65,1.79,36.47,0.02
2020/9/26 6:45,299.07,1011.34,65.39,1.78,36.76,0.02
2020/9/26 7:00,299.07,1011.26,65.13,1.77,36.72,0.02
2020/9/26 7:15,298.8,1011.26,64.95,1.81,36.1,0.02
2020/9/26 7:30,298.54,1011.25,64.78,1.84,35.75,0.01
2020/9/26 7:45,298.27,1011.24,64.6,1.87,35.8,0.01
2020/9/26 8:00,298,1011.23,64.43,1.91,35.91,1.00E-05
2020/9/26 8:15,297.95,1011.2,64.13,1.87,36.08,0.01
2020/9/26 8:30,297.91,1011.17,63.84,1.84,36.47,0.02
2020/9/26 8:45,297.86,1011.13,63.54,1.81,36.39,0.02
2020/9/26 9:00,297.81,1011.1,63.25,1.78,36.39,0.03
2020/9/26 9:15,297.24,1011.18,64.08,1.65,36.58,0.02
2020/9/26 9:30,296.67,1011.26,64.91,1.52,36.76,0.02
2020/9/26 9:45,296.11,1011.34,65.74,1.39,37.08,0.01
2020/9/26 10:00,295.54,1011.42,66.57,1.27,37.03,1.00E-05
2020/9/26 10:15,295.45,1011.59,66.27,1.19,37.3,1.00E-05
2020/9/26 10:30,295.36,1011.75,65.97,1.11,37.07,1.00E-05
2020/9/26 10:45,295.27,1011.91,65.66,1.03,36.53,1.00E-05
2020/9/26 11:00,295.18,1012.07,65.36,0.95,36.23,1.00E-05
2020/9/26 11:15,295.37,1012.08,65.16,0.89,36.64,1.00E-05
2020/9/26 11:30,295.55,1012.1,64.96,0.82,37.3,1.00E-05
2020/9/26 11:45,295.74,1012.11,64.76,0.76,36.95,1.00E-05
2020/9/26 12:00,295.93,1012.12,64.56,0.69,37.05,1.00E-05
2020/9/26 12:15,295.92,1012.24,64.66,0.63,37.21,1.00E-05
2020/9/26 12:30,295.9,1012.36,64.76,0.56,37.26,1.00E-05
2020/9/26 12:45,295.89,1012.48,64.86,0.5,37.34,1.00E-05
2020/9/26 13:00,295.88,1012.6,64.96,0.43,37.51,1.00E-05
2020/9/26 13:15,295.63,1012.72,65.25,0.45,37.99,1.00E-05
2020/9/26 13:30,295.38,1012.83,65.55,0.46,38.29,1.00E-05
2020/9/26 13:45,295.13,1012.95,65.84,0.48,39.15,1.00E-05
2020/9/26 14:00,294.88,1013.07,66.14,0.49,39.7,1.00E-05
2020/9/26 14:15,294.75,1013.12,66.41,0.53,40.32,1.00E-05
2020/9/26 14:30,294.62,1013.17,66.68,0.57,40.74,1.00E-05
2020/9/26 14:45,294.48,1013.22,66.96,0.62,40.52,1.00E-05
2020/9/26 15:00,294.35,1013.27,67.23,0.66,40.08,1.00E-05
2020/9/26 15:15,294.33,1013.27,67.45,0.79,40.39,1.00E-05
2020/9/26 15:30,294.31,1013.26,67.66,0.92,40.83,1.00E-05
2020/9/26 15:45,294.3,1013.26,67.88,1.06,40.42,1.00E-05
2020/9/26 16:00,294.28,1013.25,68.09,1.19,39.8,1.00E-05
2020/9/26 16:15,294.1,1013.15,68.26,1.23,39.4,1.00E-05
2020/9/26 16:30,293.91,1013.05,68.43,1.28,38.68,1.00E-05
2020/9/26 16:45,293.73,1012.95,68.6,1.32,37.76,1.00E-05
2020/9/26 17:00,293.54,1012.86,68.77,1.36,37.63,1.00E-05
2020/9/26 17:15,293.57,1012.81,68.86,1.45,37.4,1.00E-05
2020/9/26 17:30,293.59,1012.76,68.95,1.54,37.02,1.00E-05
2020/9/26 17:45,293.62,1012.71,69.04,1.63,36.15,1.00E-05
2020/9/26 18:00,293.64,1012.67,69.14,1.71,35.33,1.00E-05
2020/9/26 18:15,293.57,1012.54,69.34,1.71,34.66,1.00E-05
2020/9/26 18:30,293.5,1012.41,69.54,1.71,34.33,1.00E-05
2020/9/26 18:45,293.42,1012.28,69.74,1.71,33.96,1.00E-05
2020/9/26 19:00,293.35,1012.16,69.93,1.71,33.58,1.00E-05
2020/9/26 19:15,293.32,1012.07,70.23,1.71,33.41,1.00E-05
2020/9/26 19:30,293.29,1011.99,70.53,1.72,33.01,1.00E-05
2020/9/26 19:45,293.26,1011.91,70.82,1.73,32.66,1.00E-05
2020/9/26 20:00,293.23,1011.83,71.12,1.74,32.52,1.00E-05
2020/9/26 20:15,293.1,1011.9,71.3,1.68,32.15,1.00E-05
2020/9/26 20:30,292.96,1011.98,71.48,1.62,31.98,1.00E-05
2020/9/26 20:45,292.83,1012.05,71.66,1.56,31.99,1.00E-05
2020/9/26 21:00,292.69,1012.12,71.84,1.5,31.5,1.00E-05
2020/9/26 21:15,292.99,1012.26,73.08,1.54,31.34,1.00E-05
2020/9/26 21:30,293.28,1012.39,74.32,1.57,31.37,1.00E-05
2020/9/26 21:45,293.58,1012.53,75.56,1.61,31.46,1.00E-05
2020/9/26 22:00,293.87,1012.67,76.8,1.65,31.28,1.00E-05
2020/9/26 22:15,294.04,1012.73,77.07,1.72,31.36,1.00E-05
2020/9/26 22:30,294.2,1012.79,77.35,1.79,31.65,1.00E-05
2020/9/26 22:45,294.37,1012.85,77.62,1.87,31.79,1.00E-05
2020/9/26 23:00,294.53,1012.91,77.89,1.94,31.7,1.00E-05
2020/9/26 23:15,294.5,1013.07,78.58,1.92,31.34,1.00E-05
2020/9/26 23:30,294.46,1013.24,79.26,1.91,31.27,1.00E-05
2020/9/26 23:45,294.43,1013.4,79.95,1.89,31.62,1.00E-05
2020/9/27 0:00,294.39,1013.56,80.64,1.88,32.54,1.00E-05
2020/9/27 0:15,294.43,1013.69,80.89,1.85,32.91,1.00E-05
2020/9/27 0:30,294.47,1013.82,81.15,1.81,33.04,1.00E-05
2020/9/27 0:45,294.51,1013.94,81.41,1.78,33.02,1.00E-05
2020/9/27 1:00,294.55,1014.07,81.66,1.75,32.99,1.00E-05
2020/9/27 1:15,295.52,1014.03,78.47,1.95,33.09,1.00E-05
2020/9/27 1:30,296.49,1013.98,75.27,2.14,33.23,1.00E-05
2020/9/27 1:45,297.47,1013.94,72.07,2.33,33.28,1.00E-05
2020/9/27 2:00,298.44,1013.9,68.87,2.53,33.49,1.00E-05
2020/9/27 2:15,298.49,1013.87,66.84,2.68,33.26,1.00E-05
2020/9/27 2:30,298.55,1013.84,64.81,2.83,32.93,1.00E-05
2020/9/27 2:45,298.61,1013.82,62.77,2.97,32.56,1.00E-05
2020/9/27 3:00,298.67,1013.79,60.74,3.12,32.47,1.00E-05
2020/9/27 3:15,298.72,1013.63,60.13,3.1,32.55,1.00E-05
2020/9/27 3:30,298.78,1013.46,59.53,3.07,32.71,1.00E-05
2020/9/27 3:45,298.84,1013.29,58.92,3.04,32.84,1.00E-05
2020/9/27 4:00,298.9,1013.13,58.31,3.02,33.57,1.00E-05
2020/9/27 4:15,299.09,1012.96,57.64,2.98,34.16,1.00E-05
2020/9/27 4:30,299.29,1012.79,56.97,2.95,34.58,1.00E-05
2020/9/27 4:45,299.48,1012.62,56.31,2.91,35.1,1.00E-05
2020/9/27 5:00,299.68,1012.46,55.64,2.87,35.64,1.00E-05
2020/9/27 5:15,299.7,1012.26,55.34,2.82,35.49,1.00E-05
2020/9/27 5:30,299.71,1012.06,55.05,2.76,35.06,1.00E-05
2020/9/27 5:45,299.73,1011.86,54.76,2.7,34.82,1.00E-05
2020/9/27 6:00,299.75,1011.66,54.46,2.64,35.82,1.00E-05
2020/9/27 6:15,299.72,1011.52,54.58,2.62,36.89,1.00E-05
2020/9/27 6:30,299.7,1011.37,54.69,2.59,37.31,1.00E-05
2020/9/27 6:45,299.67,1011.23,54.81,2.56,37.46,1.00E-05
2020/9/27 7:00,299.64,1011.08,54.92,2.53,37.32,1.00E-05
2020/9/27 7:15,299.45,1010.95,55.14,2.5,37.11,1.00E-05
2020/9/27 7:30,299.26,1010.82,55.35,2.46,37.18,1.00E-05
2020/9/27 7:45,299.07,1010.68,55.57,2.42,37.51,1.00E-05
2020/9/27 8:00,298.88,1010.55,55.78,2.39,38.09,1.00E-05
2020/9/27 8:15,298.88,1010.6,56.45,2.17,38.48,1.00E-05
2020/9/27 8:30,298.87,1010.65,57.11,1.95,38.86,1.00E-05
2020/9/27 8:45,298.87,1010.71,57.78,1.73,38.88,1.00E-05
2020/9/27 9:00,298.86,1010.76,58.44,1.52,39.08,1.00E-05
2020/9/27 9:15,298.12,1010.76,58.58,1.45,39.59,1.00E-05
2020/9/27 9:30,297.38,1010.77,58.71,1.38,39.77,1.00E-05
2020/9/27 9:45,296.64,1010.77,58.85,1.32,39.83,1.00E-05
2020/9/27 10:00,295.9,1010.77,58.98,1.25,39.79,1.00E-05
2020/9/27 10:15,295.9,1010.83,59.22,1.32,39.76,1.00E-05
2020/9/27 10:30,295.91,1010.89,59.46,1.39,38.96,1.00E-05
2020/9/27 10:45,295.92,1010.95,59.7,1.46,38.19,1.00E-05
2020/9/27 11:00,295.92,1011,59.94,1.52,37.98,1.00E-05
2020/9/27 11:15,295.92,1011.11,60.26,1.62,37.97,1.00E-05
2020/9/27 11:30,295.92,1011.22,60.58,1.71,38.06,1.00E-05
2020/9/27 11:45,295.92,1011.33,60.89,1.8,38.22,1.00E-05
2020/9/27 12:00,295.91,1011.44,61.21,1.89,38.27,1.00E-05
2020/9/27 12:15,296.09,1011.56,61.63,1.87,37.98,1.00E-05
2020/9/27 12:30,296.26,1011.69,62.05,1.85,37.61,1.00E-05
2020/9/27 12:45,296.44,1011.81,62.47,1.84,37.44,1.00E-05
2020/9/27 13:00,296.61,1011.93,62.89,1.82,36.97,1.00E-05
2020/9/27 13:15,296.59,1012,63.5,1.83,36.86,1.00E-05
2020/9/27 13:30,296.56,1012.06,64.12,1.84,37.63,1.00E-05
2020/9/27 13:45,296.54,1012.13,64.73,1.85,38.48,1.00E-05
